hike_id,variable,value
hike8,user5033,5
hike12,user5034,5
hike88,user5034,5
hike20,user5035,5
hike98,user5035,4
hike102,user5036,4
hike237,user5036,5
hike257,user5036,4
hike875,user5036,3
hike15,user5037,4
hike1,user5038,5
hike109,user5038,4
hike0,user5039,2
hike851,user504,3
hike280,user5040,4
hike105,user5041,4
hike120,user5041,4
hike14,user5041,5
hike184,user5041,4
hike27,user5041,5
hike294,user5041,4
hike30,user5041,3
hike4,user5041,4
hike45,user5041,5
hike58,user5041,5
hike95,user5041,4
hike10,user5042,5
hike230,user5042,3
hike252,user5042,4
hike332,user5042,4
hike44,user5042,4
hike93,user5042,5
hike511,user5043,3
hike393,user5044,4
hike17,user5045,3
hike320,user5046,4
hike0,user5047,5
hike4,user5048,5
hike85,user5049,4
hike237,user505,5
hike3,user505,5
hike363,user505,5
hike471,user505,3
hike875,user505,4
hike1,user5050,3
hike13,user5050,5
hike160,user5050,5
hike23,user5050,4
hike50,user5050,3
hike576,user5051,5
hike0,user5052,4
hike280,user5052,5
hike38,user5052,4
hike661,user5053,4
hike569,user5054,4
hike0,user5055,5
hike11,user5055,5
hike5,user5055,5
hike1,user5056,5
hike113,user5056,5
hike50,user5056,5
hike91,user5056,5
hike22,user5057,5
hike0,user5058,5
hike30,user5059,4
hike4,user5059,4
hike20,user506,5
hike250,user5060,3
hike109,user5061,3
hike128,user5061,4
hike7,user5061,4
hike64,user5062,4
hike39,user5063,5
hike16,user5064,4
hike267,user5065,5
hike937,user5065,4
hike275,user5066,5
hike459,user5066,2
hike263,user5067,5
hike351,user5068,5
hike20,user5069,5
hike31,user5069,4
hike145,user507,5
hike797,user5070,5
hike194,user5071,3
hike22,user5071,4
hike472,user5071,3
hike486,user5071,4
hike60,user5071,4
hike445,user5072,5
hike214,user5073,3
hike134,user5074,5
hike60,user5075,4
hike237,user5076,4
hike2,user5077,4
hike64,user5077,4
hike23,user5078,4
hike45,user5078,5
hike208,user5079,4
hike69,user508,4
hike838,user5080,4
hike147,user5081,3
hike27,user5081,5
hike345,user5081,2
hike104,user5082,3
hike531,user5082,4
hike124,user5083,5
hike1,user5084,5
hike2,user5084,5
hike14,user5085,4
hike1,user5086,4
hike21,user5087,5
hike110,user5088,4
hike163,user5088,4
hike456,user5088,3
hike11,user5089,4
hike2,user5089,4
hike1,user509,4
hike91,user509,5
hike24,user5090,5
hike3,user5091,5
hike1236,user5092,4
hike9,user5093,3
hike46,user5094,4
hike26,user5095,5
hike269,user5096,5
hike55,user5097,5
hike338,user5098,4
hike930,user5098,5
hike1,user5099,5
hike798,user51,4
hike12,user510,5
hike48,user510,5
hike101,user5100,4
hike124,user5100,5
hike248,user5100,4
hike21,user5101,5
hike48,user5102,5
hike788,user5102,5
hike580,user5103,4
hike756,user5104,4
hike3,user5105,5
hike138,user5106,5
hike14,user5107,4
hike165,user5108,4
hike102,user5109,3
hike908,user511,3
hike1154,user5110,5
hike1233,user5110,4
hike261,user5110,5
hike286,user5110,4
hike467,user5110,5
hike5,user5110,4
hike561,user5110,3
hike662,user5110,4
hike871,user5110,4
hike5,user5111,5
hike511,user5112,4
hike28,user5113,5
hike15,user5114,5
hike15,user5115,5
hike94,user5116,4
hike438,user5117,4
hike27,user5118,5
hike39,user5118,5
hike1220,user5119,3
hike225,user512,5
hike83,user512,5
hike151,user5120,5
hike81,user5120,5
hike31,user5121,4
hike0,user5122,4
hike1120,user5122,4
hike1165,user5122,2
hike122,user5122,5
hike275,user5122,5
hike3,user5122,5
hike31,user5122,4
hike360,user5122,4
hike384,user5122,5
hike435,user5122,4
hike5,user5122,5
hike62,user5122,5
hike68,user5122,4
hike723,user5122,5
hike745,user5122,4
hike280,user5123,5
hike64,user5123,4
hike223,user5124,5
hike315,user5124,4
hike341,user5124,4
hike374,user5124,4
hike611,user5125,4
hike46,user5126,0
hike46,user5127,5
hike167,user5128,4
hike7,user5129,5
hike1,user513,4
hike13,user513,3
hike4,user513,5
hike8,user5130,5
hike83,user5131,5
hike97,user5132,5
hike754,user5133,5
hike85,user5133,4
hike1018,user5134,5
hike14,user5135,4
hike405,user5136,5
hike43,user5137,3
hike90,user5137,4
hike10,user5138,4
hike16,user5138,5
hike253,user5139,1
hike99,user5139,5
hike52,user514,5
hike2,user5140,4
hike12,user5141,5
hike16,user5142,5
hike94,user5142,5
hike108,user5143,4
hike156,user5143,4
hike340,user5143,4
hike1041,user5144,4
hike237,user5144,4
hike31,user5144,4
hike7,user5144,4
hike209,user5145,3
hike61,user5146,4
hike81,user5146,5
hike98,user5146,5
hike14,user5147,4
hike23,user5147,5
hike462,user5147,4
hike73,user5147,4
hike89,user5147,5
hike963,user5147,5
hike36,user5148,5
hike14,user5149,5
hike13,user515,3
hike185,user515,5
hike28,user515,5
hike36,user515,3
hike51,user515,5
hike1,user5150,4
hike124,user5150,4
hike1209,user5151,4
hike3,user5152,5
hike40,user5152,4
hike1362,user5153,4
hike701,user5153,1
hike49,user5154,5
hike222,user5155,5
hike43,user5156,5
hike5,user5157,5
hike122,user5158,5
hike0,user5159,3
hike136,user5159,4
hike11,user516,3
hike110,user516,4
hike111,user516,3
hike133,user516,4
hike1447,user516,4
hike165,user516,2
hike291,user516,4
hike303,user516,4
hike460,user516,4
hike47,user516,4
hike56,user516,4
hike567,user516,4
hike66,user516,4
hike679,user516,3
hike97,user516,2
hike982,user516,4
hike42,user5160,3
hike27,user5161,4
hike272,user5161,5
hike68,user5162,1
hike105,user5163,4
hike352,user5163,5
hike4,user5163,4
hike433,user5163,5
hike44,user5163,4
hike74,user5163,4
hike979,user5163,5
hike3,user5164,5
hike1208,user5165,4
hike336,user5165,4
hike0,user5166,4
hike32,user5167,4
hike269,user5168,3
hike21,user5169,5
hike2,user517,5
hike5,user5170,5
hike151,user5171,4
hike18,user5171,3
hike29,user5171,4
hike31,user5171,5
hike7,user5171,4
hike2,user5172,5
hike10,user5173,4
hike16,user5173,4
hike17,user5173,4
hike183,user5173,3
hike43,user5173,5
hike552,user5173,4
hike71,user5173,3
hike75,user5173,4
hike5,user5174,3
hike4,user5175,5
hike155,user5176,4
hike437,user5177,1
hike2,user5178,5
hike9,user5179,4
hike125,user518,5
hike6,user518,4
hike86,user518,5
hike1383,user5180,5
hike239,user5181,5
hike31,user5181,5
hike416,user5182,3
hike143,user5183,5
hike223,user5183,4
hike0,user5184,3
hike19,user5184,4
hike32,user5184,5
hike48,user5184,5
hike0,user5185,3
hike76,user5186,5
hike31,user5187,5
hike10,user5188,5
hike3,user5188,4
hike50,user5189,5
hike203,user519,4
hike21,user519,4
hike24,user519,3
hike250,user519,5
hike313,user519,4
hike354,user519,5
hike37,user519,4
hike4,user519,3
hike41,user519,4
hike47,user519,4
hike69,user519,3
hike8,user519,4
hike168,user5190,3
hike176,user5190,5
hike1455,user5191,3
hike97,user5192,4
hike909,user5193,3
hike358,user5194,4
hike0,user5195,3
hike8,user5195,4
hike318,user5196,3
hike186,user5197,3
hike32,user5197,5
hike67,user5197,4
hike361,user5198,5
hike237,user5199,4
hike144,user52,4
hike222,user52,5
hike258,user52,4
hike352,user52,5
hike449,user52,5
hike467,user52,4
hike68,user52,5
hike972,user52,4
hike0,user520,4
hike5,user520,5
hike223,user5200,2
hike164,user5201,4
hike148,user5202,5
hike16,user5203,4
hike283,user5204,5
hike5,user5205,5
hike170,user5206,4
hike121,user5207,4
hike15,user5208,4
hike1361,user5209,3
hike34,user521,5
hike139,user5210,5
hike817,user5210,5
hike9,user5211,4
hike666,user5212,4
hike357,user5213,1
hike125,user5214,4
hike209,user5214,5
hike33,user5215,5
hike108,user5216,4
hike25,user5216,4
hike330,user5216,3
hike318,user5217,5
hike259,user5218,5
hike385,user5219,5
hike1318,user522,4
hike648,user522,4
hike116,user5220,5
hike1016,user5221,4
hike1028,user5221,1
hike1352,user5221,5
hike962,user5221,5
hike150,user5222,5
hike217,user5223,5
hike249,user5224,4
hike125,user5225,4
hike121,user5226,4
hike4,user5226,5
hike60,user5227,5
hike93,user5228,4
hike116,user5229,5
hike477,user5229,5
hike627,user5229,4
hike70,user5229,5
hike86,user5229,4
hike1168,user523,3
hike194,user523,4
hike22,user523,4
hike351,user523,4
hike60,user523,5
hike710,user523,3
hike32,user5230,5
hike92,user5231,5
hike534,user5232,3
hike580,user5232,4
hike188,user5233,5
hike318,user5234,4
hike407,user5234,3
hike97,user5234,4
hike3,user5235,5
hike490,user5236,5
hike10,user5237,5
hike102,user5237,5
hike115,user5237,4
hike1378,user5237,4
hike16,user5237,5
hike3,user5237,4
hike32,user5237,4
hike43,user5237,5
hike437,user5237,5
hike471,user5237,5
hike479,user5237,4
hike517,user5237,5
hike65,user5237,5
hike71,user5237,5
hike94,user5237,5
hike1285,user5238,3
hike4,user5238,5
hike17,user5239,4
hike10,user524,4
hike16,user524,4
hike13,user5240,5
hike318,user5241,5
hike173,user5242,4
hike130,user5243,3
hike428,user5243,4
hike27,user5244,5
hike71,user5245,5
hike83,user5246,5
hike234,user5247,5
hike39,user5248,4
hike168,user5249,3
hike554,user525,5
hike25,user5250,5
hike18,user5251,4
hike23,user5252,4
hike21,user5253,4
hike83,user5253,5
hike94,user5254,5
hike36,user5255,4
hike11,user5256,5
hike219,user5256,4
hike49,user5256,5
hike631,user5257,5
hike568,user5258,5
hike80,user5258,5
hike200,user5259,4
hike8,user5259,4
hike275,user526,4
hike31,user526,3
hike43,user526,3
hike55,user526,5
hike79,user5260,4
hike60,user5261,5
hike22,user5262,4
hike58,user5262,5
hike4,user5263,5
hike4,user5264,5
hike192,user5265,4
hike214,user5265,4
hike280,user5265,4
hike721,user5265,3
hike136,user5266,4
hike195,user5266,3
hike196,user5266,4
hike284,user5266,3
hike37,user5266,4
hike39,user5266,4
hike462,user5266,4
hike569,user5266,4
hike6,user5266,3
hike81,user5266,3
hike9,user5266,5
hike15,user5267,5
hike21,user5268,4
hike4,user5268,4
hike120,user5269,5
hike3,user5269,5
hike581,user5269,5
hike529,user527,4
hike11,user5270,5
hike73,user5271,5
hike1060,user5272,4
hike1088,user5272,4
hike115,user5272,5
hike142,user5272,4
hike17,user5272,4
hike878,user5273,3
hike38,user5274,4
hike42,user5274,3
hike6,user5274,5
hike0,user5275,5
hike132,user5275,4
hike144,user5275,4
hike18,user5275,4
hike19,user5275,4
hike29,user5275,3
hike295,user5275,5
hike38,user5275,1
hike50,user5275,5
hike72,user5275,4
hike724,user5275,5
hike17,user5276,4
hike153,user5277,5
hike67,user5278,5
hike204,user5279,5
hike51,user5279,4
hike54,user5279,5
hike2,user528,5
hike153,user5280,3
hike6,user5281,5
hike48,user5282,5
hike72,user5282,4
hike845,user5282,5
hike55,user5283,5
hike453,user5284,4
hike65,user5285,4
hike157,user5286,5
hike26,user5286,5
hike47,user5286,4
hike16,user5287,4
hike395,user5287,4
hike437,user5287,4
hike71,user5287,3
hike93,user5287,4
hike0,user5288,4
hike112,user5288,5
hike148,user5288,4
hike197,user5288,4
hike334,user5288,5
hike38,user5288,5
hike43,user5288,4
hike494,user5288,4
hike624,user5288,1
hike69,user5288,4
hike713,user5288,4
hike8,user5289,4
hike357,user529,5
hike261,user5290,5
hike132,user5291,3
hike14,user5291,4
hike172,user5291,3
hike4,user5291,5
hike413,user5291,4
hike57,user5291,5
hike70,user5291,4
hike377,user5292,3
hike59,user5292,4
hike164,user5293,5
hike9,user5294,4
hike174,user5295,4
hike239,user5296,5
hike26,user5296,3
hike54,user5296,5
hike64,user5296,4
hike73,user5296,3
hike87,user5296,3
hike88,user5296,5
hike216,user5297,4
hike14,user5298,5
hike56,user5298,5
hike71,user5299,4
hike40,user53,5
hike20,user530,4
hike983,user530,3
hike392,user5300,4
hike11,user5301,4
hike109,user5302,4
hike22,user5302,4
hike230,user5302,4
hike243,user5302,5
hike30,user5302,5
hike31,user5302,5
hike450,user5302,5
hike460,user5302,4
hike467,user5302,5
hike509,user5302,4
hike575,user5302,4
hike614,user5302,5
hike882,user5303,3
hike338,user5304,3
hike123,user5305,4
hike0,user5306,4
hike1,user5306,4
hike1047,user5306,3
hike1198,user5306,4
hike1475,user5306,3
hike290,user5306,4
hike301,user5306,5
hike5,user5306,3
hike54,user5306,5
hike560,user5306,5
hike7,user5306,5
hike347,user5307,5
hike0,user5308,5
hike163,user5309,4
hike39,user5309,4
hike22,user531,5
hike268,user531,5
hike567,user531,5
hike60,user531,4
hike624,user531,4
hike85,user531,5
hike11,user5310,5
hike119,user5310,3
hike122,user5310,3
hike168,user5310,3
hike25,user5310,4
hike32,user5310,5
hike386,user5310,4
hike21,user5311,5
hike213,user5312,4
hike0,user5313,4
hike191,user5314,4
hike234,user5314,4
hike266,user5315,5
hike361,user5316,5
hike374,user5316,5
hike441,user5316,5
hike5,user5316,5
hike288,user5317,3
hike279,user5318,5
hike1056,user5319,4
hike390,user5319,4
hike159,user532,5
hike17,user532,5
hike211,user532,3
hike75,user532,4
hike5,user5320,5
hike523,user5320,1
hike852,user5320,1
hike567,user5321,5
hike237,user5322,4
hike209,user5323,4
hike57,user5324,4
hike92,user5325,4
hike93,user5325,4
hike40,user5326,5
hike23,user5327,4
hike59,user5327,4
hike597,user5327,3
hike7,user5327,4
hike73,user5327,3
hike8,user5327,5
hike805,user5327,4
hike86,user5328,5
hike179,user5329,4
hike7,user5329,4
hike931,user533,4
hike1,user5330,5
hike13,user5330,5
hike373,user5330,3
hike47,user5331,5
hike643,user5331,3
hike204,user5332,5
hike118,user5333,5
hike45,user5333,5
hike224,user5334,3
hike93,user5335,4
hike233,user5336,5
hike140,user5337,5
hike220,user5338,4
hike47,user5339,5
hike3,user534,5
hike346,user5340,5
hike163,user5341,4
hike189,user5342,5
hike445,user5342,5
hike136,user5343,5
hike184,user5344,5
hike10,user5345,4
hike16,user5345,4
hike257,user5345,3
hike3,user5345,4
hike303,user5345,4
hike44,user5345,4
hike308,user5346,5
hike98,user5347,4
hike307,user5348,5
hike688,user5349,4
hike795,user5349,4
hike32,user535,5
hike322,user5350,5
hike1,user5351,4
hike147,user5351,3
hike186,user5351,5
hike209,user5351,3
hike212,user5351,5
hike22,user5351,4
hike27,user5351,4
hike286,user5351,5
hike303,user5351,4
hike35,user5351,4
hike586,user5351,4
hike6,user5351,4
hike675,user5351,5
hike70,user5351,4
hike73,user5351,5
hike9,user5351,4
hike1310,user5352,2
hike59,user5353,4
hike11,user5354,3
hike128,user5354,5
hike120,user5355,3
hike1295,user5355,5
hike144,user5355,2
hike22,user5355,3
hike259,user5355,4
hike316,user5355,4
hike586,user5355,5
hike657,user5355,4
hike758,user5355,4
hike783,user5355,4
hike79,user5355,3
hike85,user5355,4
hike86,user5355,5
hike873,user5355,4
hike491,user5356,4
hike28,user5357,4
hike105,user5358,5
hike111,user5358,4
hike20,user5358,5
hike292,user5358,4
hike4,user5358,5
hike55,user5359,5
hike118,user536,4
hike1,user5360,4
hike16,user5360,5
hike26,user5360,4
hike4,user5360,5
hike7,user5360,4
hike71,user5360,4
hike4,user5361,4
hike1028,user5362,3
hike106,user5362,2
hike14,user5362,4
hike147,user5362,3
hike167,user5362,5
hike22,user5362,4
hike4,user5362,5
hike509,user5362,4
hike512,user5362,3
hike57,user5362,5
hike70,user5362,4
hike86,user5362,5
hike125,user5363,4
hike277,user5363,5
hike289,user5364,4
hike17,user5365,4
hike71,user5365,3
hike319,user5366,4
hike778,user5367,5
hike237,user5368,5
hike768,user5368,5
hike803,user5368,5
hike36,user5369,4
hike19,user537,4
hike24,user5370,5
hike138,user5371,5
hike273,user5372,5
hike9,user5372,5
hike126,user5373,4
hike284,user5374,4
hike436,user5375,5
hike848,user5375,3
hike163,user5376,5
hike274,user5376,4
hike95,user5377,5
hike391,user5378,4
hike202,user5379,5
hike50,user538,4
hike1035,user5380,4
hike1163,user5381,4
hike99,user5382,5
hike458,user5383,4
hike1075,user5384,3
hike502,user5384,4
hike708,user5384,5
hike96,user5385,4
hike49,user5386,5
hike70,user5387,4
hike55,user5388,5
hike143,user5389,4
hike150,user539,5
hike15,user5390,4
hike55,user5391,5
hike23,user5392,5
hike34,user5392,5
hike7,user5393,4
hike5,user5394,5
hike11,user5395,5
hike148,user5395,5
hike2,user5395,5
hike3,user5395,5
hike773,user5395,3
hike173,user5396,5
hike280,user5397,4
hike516,user5398,3
hike32,user5399,5
hike40,user54,5
hike66,user540,5
hike68,user540,5
hike40,user5400,5
hike94,user5400,5
hike64,user5401,4
hike10,user5402,5
hike416,user5403,5
hike552,user5403,3
hike565,user5403,4
hike672,user5403,3
hike761,user5403,3
hike834,user5403,4
hike223,user5404,4
hike22,user5405,4
hike210,user5406,4
hike117,user5407,4
hike125,user5407,5
hike214,user5407,5
hike45,user5408,5
hike28,user5409,5
hike63,user5409,4
hike7,user5409,2
hike871,user541,4
hike295,user5410,5
hike660,user5410,4
hike133,user5411,5
hike24,user5411,5
hike26,user5411,5
hike284,user5411,4
hike337,user5411,3
hike435,user5412,4
hike35,user5413,5
hike4,user5413,5
hike127,user5414,4
hike402,user5414,4
hike519,user5414,3
hike71,user5414,3
hike9,user5415,4
hike233,user5416,5
hike234,user5417,3
hike91,user5417,5
hike27,user5418,5
hike44,user5419,5
hike71,user5419,3
hike495,user542,4
hike76,user5420,5
hike280,user5421,2
hike848,user5422,4
hike545,user5423,3
hike99,user5424,5
hike128,user5425,1
hike11,user5426,5
hike163,user5426,5
hike165,user5427,4
hike46,user5428,5
hike106,user5429,4
hike124,user543,5
hike657,user543,3
hike728,user5430,4
hike411,user5431,2
hike71,user5431,4
hike830,user5431,4
hike92,user5431,4
hike351,user5432,4
hike2,user5433,4
hike234,user5433,5
hike46,user5433,5
hike32,user5434,3
hike350,user5435,5
hike137,user5436,5
hike71,user5436,1
hike92,user5436,4
hike12,user5437,5
hike185,user5437,5
hike27,user5437,5
hike37,user5437,5
hike164,user5438,4
hike803,user5438,4
hike100,user5439,0
hike30,user5439,3
hike58,user5439,5
hike70,user5439,5
hike131,user544,4
hike301,user544,4
hike37,user544,5
hike99,user544,5
hike164,user5440,5
hike234,user5441,4
hike13,user5442,5
hike396,user5443,4
hike5,user5443,3
hike858,user5443,4
hike890,user5443,4
hike754,user5444,5
hike368,user5445,5
hike130,user5446,4
hike2,user5446,4
hike31,user5446,5
hike360,user5446,4
hike616,user5447,5
hike5,user5448,5
hike1016,user5449,4
hike41,user545,5
hike17,user5450,4
hike109,user5451,3
hike158,user5451,4
hike172,user5451,4
hike231,user5451,4
hike295,user5451,4
hike31,user5451,4
hike482,user5451,5
hike495,user5451,4
hike7,user5451,4
hike78,user5451,3
hike83,user5451,4
hike9,user5451,4
hike4,user5452,4
hike69,user5452,3
hike24,user5453,5
hike353,user5454,5
hike280,user5455,4
hike1039,user5456,4
hike1057,user5456,3
hike1084,user5456,5
hike1193,user5456,4
hike1227,user5456,4
hike1273,user5456,5
hike1320,user5456,4
hike1483,user5456,4
hike17,user5456,5
hike236,user5456,5
hike248,user5456,5
hike256,user5456,5
hike516,user5456,4
hike567,user5456,5
hike651,user5456,5
hike653,user5456,4
hike665,user5456,5
hike733,user5456,4
hike75,user5456,4
hike885,user5456,3
hike900,user5456,5
hike923,user5456,4
hike944,user5456,4
hike961,user5456,5
hike1,user5457,5
hike116,user5457,5
hike50,user5457,4
hike295,user5458,4
hike1094,user5459,4
hike11,user546,5
hike21,user546,5
hike33,user546,5
hike41,user546,3
hike42,user546,4
hike6,user546,5
hike773,user546,4
hike41,user5460,4
hike0,user5461,5
hike1170,user5461,4
hike1239,user5461,5
hike125,user5461,5
hike1409,user5461,3
hike228,user5461,5
hike277,user5461,5
hike299,user5461,4
hike334,user5461,5
hike419,user5461,4
hike43,user5461,4
hike554,user5461,4
hike565,user5461,5
hike632,user5461,3
hike67,user5461,5
hike717,user5461,3
hike85,user5461,4
hike913,user5461,5
hike0,user5462,2
hike13,user5463,4
hike1,user5464,4
hike12,user5464,5
hike7,user5464,4
hike649,user5465,5
hike82,user5466,4
hike11,user5467,3
hike43,user5467,4
hike14,user5468,3
hike492,user5469,4
hike508,user547,5
hike455,user5470,5
hike89,user5471,5
hike27,user5472,5
hike165,user5473,4
hike485,user5474,4
hike589,user5474,5
hike105,user5475,4
hike106,user5475,3
hike14,user5475,4
hike160,user5475,3
hike184,user5475,3
hike240,user5475,4
hike30,user5475,4
hike4,user5475,3
hike507,user5475,5
hike675,user5475,2
hike7,user5475,3
hike226,user5476,3
hike5,user5477,5
hike3,user5478,5
hike35,user5479,5
hike1,user548,5
hike109,user548,4
hike113,user548,5
hike13,user548,5
hike215,user548,5
hike23,user548,5
hike67,user548,5
hike5,user5480,4
hike280,user5481,5
hike24,user5482,5
hike7,user5483,5
hike136,user5484,3
hike220,user5485,5
hike2,user5486,5
hike0,user5487,4
hike714,user5488,1
hike131,user5489,4
hike436,user549,4
hike88,user5490,4
hike10,user5491,4
hike43,user5492,5
hike15,user5493,4
hike27,user5494,5
hike9,user5494,5
hike15,user5495,4
hike3,user5496,4
hike87,user5497,3
hike15,user5498,5
hike118,user5499,5
hike14,user5499,3
hike20,user5499,3
hike35,user5499,5
hike671,user55,4
hike11,user550,5
hike221,user550,5
hike659,user550,4
hike115,user5500,4
hike18,user5500,4
hike46,user5500,5
hike441,user5501,5
hike679,user5502,3
hike299,user5503,4
hike39,user5503,3
hike2,user5504,4
hike15,user5505,4
hike176,user5505,5
hike279,user5505,5
hike622,user5505,5
hike24,user5506,5
hike542,user5507,5
hike1061,user5508,4
hike0,user5509,4
hike1,user5509,3
hike103,user5509,5
hike105,user5509,5
hike1093,user5509,5
hike11,user5509,5
hike116,user5509,5
hike120,user5509,5
hike124,user5509,5
hike125,user5509,5
hike1263,user5509,4
hike135,user5509,5
hike14,user5509,5
hike140,user5509,5
hike149,user5509,5
hike177,user5509,5
hike19,user5509,5
hike190,user5509,5
hike20,user5509,5
hike219,user5509,5
hike226,user5509,4
hike243,user5509,5
hike248,user5509,5
hike253,user5509,4
hike27,user5509,5
hike294,user5509,5
hike298,user5509,5
hike30,user5509,5
hike320,user5509,5
hike35,user5509,5
hike356,user5509,5
hike364,user5509,5
hike37,user5509,4
hike373,user5509,4
hike379,user5509,3
hike39,user5509,4
hike4,user5509,5
hike412,user5509,5
hike414,user5509,5
hike415,user5509,4
hike447,user5509,5
hike5,user5509,4
hike542,user5509,5
hike559,user5509,5
hike57,user5509,5
hike632,user5509,3
hike70,user5509,5
hike71,user5509,5
hike715,user5509,3
hike815,user5509,4
hike819,user5509,5
hike826,user5509,5
hike922,user5509,4
hike97,user5509,5
hike742,user551,4
hike31,user5510,4
hike319,user5510,4
hike1,user5511,4
hike46,user5512,3
hike66,user5513,5
hike233,user5514,5
hike156,user5515,3
hike38,user5515,4
hike27,user5516,5
hike521,user5517,5
hike75,user5518,5
hike359,user5519,5
hike46,user552,5
hike107,user5520,5
hike617,user5521,4
hike31,user5522,4
hike8,user5522,4
hike273,user5523,4
hike47,user5524,4
hike265,user5525,5
hike5,user5525,2
hike83,user5526,5
hike22,user5527,4
hike65,user5528,5
hike105,user5529,5
hike22,user5529,5
hike37,user5529,5
hike70,user5529,4
hike85,user5529,4
hike19,user553,4
hike41,user553,4
hike24,user5530,5
hike5,user5531,4
hike921,user5532,4
hike615,user5533,5
hike257,user5534,5
hike5,user5534,5
hike517,user5534,5
hike71,user5534,5
hike884,user5534,4
hike289,user5535,4
hike180,user5536,5
hike1218,user5537,4
hike79,user5538,5
hike10,user5539,4
hike197,user5539,4
hike325,user554,4
hike19,user5540,4
hike190,user5540,2
hike41,user5540,4
hike881,user5540,3
hike593,user5541,5
hike1200,user5542,5
hike193,user5542,4
hike566,user5542,4
hike815,user5542,5
hike111,user5543,4
hike3,user5543,5
hike10,user5544,3
hike237,user5544,4
hike628,user5544,4
hike798,user5544,3
hike5,user5545,5
hike265,user5546,5
hike231,user5547,5
hike0,user5548,3
hike229,user5548,5
hike260,user5548,4
hike85,user5549,5
hike106,user555,4
hike10,user5550,5
hike211,user5550,4
hike5,user5550,5
hike732,user5550,5
hike353,user5551,4
hike14,user5552,4
hike109,user5553,3
hike131,user5553,4
hike59,user5553,4
hike224,user5554,5
hike12,user5555,5
hike35,user5556,3
hike17,user5557,4
hike94,user5557,5
hike532,user5558,5
hike168,user5559,4
hike190,user556,4
hike148,user5560,5
hike207,user5560,5
hike48,user5560,5
hike52,user5561,5
hike520,user5561,5
hike8,user5561,5
hike3,user5562,4
hike52,user5563,4
hike1,user5564,5
hike5,user5565,5
hike568,user5566,4
hike499,user5567,4
hike1037,user5568,4
hike281,user5568,4
hike55,user5568,5
hike10,user5569,5
hike336,user557,4
hike17,user5570,5
hike216,user5571,5
hike299,user5572,3
hike22,user5573,4
hike60,user5573,4
hike79,user5573,3
hike143,user5574,5
hike15,user5574,4
hike401,user5575,5
hike1018,user5576,5
hike141,user5577,5
hike374,user5578,4
hike609,user5578,4
hike1,user5579,5
hike166,user5579,3
hike208,user5579,4
hike23,user5579,4
hike242,user5579,5
hike266,user5579,5
hike31,user5579,3
hike321,user5579,4
hike373,user5579,2
hike452,user5579,4
hike530,user5579,2
hike622,user5579,5
hike7,user5579,4
hike11,user558,4
hike315,user5580,5
hike183,user5581,2
hike6,user5582,5
hike222,user5583,5
hike563,user5583,4
hike62,user5583,4
hike78,user5583,5
hike9,user5583,5
hike0,user5584,5
hike2,user5585,5
hike64,user5585,4
hike590,user5586,4
hike595,user5586,4
hike727,user5586,4
hike267,user5587,5
hike126,user5588,4
hike606,user5588,3
hike61,user5588,4
hike67,user5588,4
hike158,user5589,4
hike242,user5589,5
hike328,user5589,3
hike436,user5589,4
hike62,user5589,5
hike773,user5589,4
hike1317,user559,5
hike235,user559,4
hike73,user5590,5
hike22,user5591,4
hike383,user5591,3
hike85,user5591,4
hike10,user5592,4
hike3,user5593,5
hike70,user5594,4
hike457,user5595,5
hike2,user5596,5
hike773,user5597,5
hike317,user5598,4
hike315,user5599,5
hike10,user56,5
hike605,user56,5
hike0,user560,4
hike11,user5600,4
hike1141,user5600,4
hike1332,user5600,4
hike211,user5600,5
hike302,user5600,4
hike43,user5600,5
hike545,user5600,3
hike606,user5600,4
hike61,user5600,4
hike795,user5600,4
hike93,user5600,4
hike1280,user5601,3
hike620,user5602,5
hike22,user5603,5
hike28,user5604,4
hike3,user5605,4
hike9,user5605,4
hike181,user5606,3
hike769,user5607,2
hike1,user5608,4
hike460,user5609,3
hike56,user5609,5
hike5,user561,5
hike6,user561,4
hike720,user5610,4
hike0,user5611,3
hike1,user5611,4
hike105,user5611,5
hike12,user5611,4
hike21,user5611,4
hike216,user5611,5
hike37,user5611,4
hike4,user5611,5
hike8,user5611,4
hike83,user5611,5
hike9,user5611,4
hike24,user5612,4
hike62,user5612,3
hike104,user5613,5
hike198,user5613,4
hike523,user5613,4
hike715,user5613,3
hike146,user5614,4
hike24,user5614,5
hike490,user5614,4
hike77,user5614,4
hike9,user5614,4
hike0,user5615,4
hike163,user5616,5
hike19,user5616,4
hike235,user5616,5
hike5,user5617,5
hike16,user5618,5
hike315,user5619,3
hike33,user562,3
hike830,user562,4
hike44,user5620,4
hike466,user5621,5
hike179,user5622,3
hike87,user5622,4
hike221,user5623,4
hike41,user5624,3
hike153,user5625,4
hike92,user5626,3
hike197,user5627,4
hike61,user5628,4
hike401,user5629,4
hike153,user563,5
hike287,user5630,4
hike523,user5631,4
hike252,user5632,4
hike44,user5632,4
hike1336,user5633,4
hike1392,user5633,3
hike1394,user5633,4
hike412,user5633,4
hike433,user5633,4
hike450,user5633,5
hike5,user5633,5
hike815,user5633,5
hike838,user5633,4
hike922,user5633,5
hike977,user5633,4
hike311,user5634,4
hike35,user5635,1
hike53,user5636,4
hike16,user5637,4
hike211,user5637,5
hike329,user5637,5
hike661,user5637,1
hike75,user5637,5
hike0,user5638,4
