hike_id,variable,value
hike121,user5837,3
hike164,user5837,4
hike194,user5837,4
hike243,user5837,5
hike419,user5837,2
hike61,user5837,2
hike79,user5837,4
hike98,user5837,4
hike67,user5838,4
hike0,user5839,3
hike192,user584,5
hike350,user5840,5
hike7,user5841,4
hike316,user5842,5
hike14,user5843,4
hike143,user5844,5
hike15,user5844,4
hike77,user5844,5
hike2,user5845,4
hike427,user5845,3
hike3,user5846,5
hike153,user5847,4
hike43,user5848,4
hike251,user5849,5
hike155,user585,5
hike231,user585,5
hike49,user5850,5
hike21,user5851,5
hike15,user5852,4
hike59,user5852,3
hike173,user5853,4
hike324,user5854,4
hike378,user5854,4
hike7,user5855,5
hike1,user5856,5
hike20,user5857,5
hike435,user5857,4
hike46,user5857,4
hike5,user5857,5
hike111,user5858,3
hike88,user5858,5
hike0,user5859,5
hike11,user5859,5
hike119,user5859,4
hike169,user5859,4
hike59,user5859,3
hike88,user5859,4
hike73,user586,5
hike162,user5860,4
hike107,user5861,5
hike7,user5861,2
hike312,user5862,5
hike15,user5863,5
hike248,user5864,4
hike122,user5865,4
hike136,user5865,4
hike17,user5866,5
hike0,user5867,4
hike372,user5867,4
hike152,user5868,5
hike174,user5868,5
hike77,user5868,3
hike121,user5869,4
hike209,user587,4
hike308,user5870,4
hike0,user5871,4
hike108,user5871,4
hike109,user5871,4
hike11,user5871,4
hike122,user5871,5
hike125,user5871,3
hike126,user5871,4
hike13,user5871,4
hike133,user5871,4
hike136,user5871,4
hike14,user5871,5
hike146,user5871,4
hike149,user5871,5
hike156,user5871,4
hike19,user5871,4
hike192,user5871,4
hike25,user5871,5
hike262,user5871,5
hike274,user5871,4
hike277,user5871,4
hike294,user5871,4
hike298,user5871,5
hike299,user5871,4
hike330,user5871,5
hike34,user5871,5
hike35,user5871,4
hike373,user5871,4
hike39,user5871,5
hike414,user5871,3
hike52,user5871,4
hike66,user5871,4
hike67,user5871,4
hike70,user5871,5
hike275,user5872,4
hike231,user5873,5
hike174,user5874,3
hike77,user5874,5
hike8,user5874,5
hike108,user5875,5
hike111,user5876,5
hike98,user5876,4
hike2,user5877,5
hike73,user5877,5
hike15,user5878,5
hike19,user5879,5
hike12,user588,5
hike13,user588,5
hike21,user588,4
hike28,user588,5
hike301,user588,3
hike36,user588,4
hike8,user588,3
hike196,user5880,4
hike2,user5880,4
hike203,user5880,1
hike367,user5880,3
hike153,user5881,5
hike0,user5882,4
hike61,user5883,5
hike72,user5884,4
hike8,user5885,4
hike364,user5886,4
hike5,user5887,5
hike154,user5888,5
hike238,user5888,5
hike50,user5889,5
hike253,user589,5
hike124,user5890,5
hike130,user5890,3
hike15,user5890,4
hike219,user5890,3
hike336,user5890,3
hike277,user5891,5
hike6,user5892,5
hike67,user5893,5
hike0,user5894,4
hike0,user5895,4
hike165,user5896,3
hike60,user5897,4
hike40,user5898,5
hike7,user5899,5
hike5,user59,5
hike27,user590,5
hike3,user5900,5
hike27,user5901,5
hike86,user5901,4
hike156,user5902,4
hike163,user5902,4
hike175,user5902,4
hike209,user5902,4
hike32,user5902,5
hike98,user5902,4
hike411,user5903,4
hike16,user5904,5
hike184,user5905,4
hike351,user5906,4
hike276,user5907,5
hike5,user5908,5
hike13,user5909,5
hike191,user5909,5
hike201,user5909,5
hike5,user5909,5
hike7,user5909,5
hike246,user591,4
hike404,user591,4
hike283,user5910,5
hike350,user5910,5
hike385,user5910,4
hike111,user5911,5
hike144,user5912,3
hike206,user5913,3
hike168,user5914,5
hike26,user5914,4
hike35,user5914,5
hike47,user5914,4
hike132,user5915,4
hike292,user5916,4
hike123,user5917,4
hike197,user5917,4
hike3,user5917,5
hike102,user5918,5
hike137,user5918,5
hike17,user5918,4
hike43,user5918,5
hike103,user5919,5
hike247,user592,5
hike279,user5920,4
hike44,user5921,5
hike204,user5922,5
hike39,user5923,3
hike302,user5924,3
hike6,user5924,3
hike81,user5924,4
hike98,user5924,4
hike48,user5925,5
hike288,user5926,5
hike6,user5927,4
hike72,user5927,4
hike11,user5928,4
hike36,user5928,5
hike48,user5929,4
hike320,user593,5
hike347,user593,5
hike350,user593,5
hike364,user593,4
hike21,user5930,5
hike17,user5931,5
hike75,user5931,3
hike12,user5932,5
hike93,user5932,2
hike289,user5933,5
hike31,user5933,5
hike337,user5933,4
hike338,user5933,4
hike143,user5934,5
hike148,user5934,3
hike168,user5934,5
hike0,user5935,5
hike111,user5935,5
hike135,user5935,2
hike25,user5935,5
hike262,user5935,5
hike29,user5935,5
hike41,user5935,5
hike61,user5935,5
hike66,user5935,5
hike93,user5935,5
hike2,user5936,4
hike312,user5937,5
hike181,user5938,4
hike291,user5938,4
hike72,user5938,3
hike91,user5938,4
hike52,user5939,4
hike48,user594,5
hike47,user5940,4
hike131,user5941,5
hike133,user5941,5
hike337,user5941,5
hike99,user5942,5
hike18,user5943,3
hike89,user5943,5
hike45,user5944,5
hike1,user5945,4
hike276,user5945,5
hike39,user5946,3
hike4,user5946,5
hike283,user5947,5
hike434,user5947,5
hike5,user5947,5
hike20,user5948,5
hike11,user5949,4
hike3,user5949,5
hike33,user5949,5
hike93,user5949,4
hike94,user5949,4
hike9,user595,4
hike114,user5950,3
hike13,user5950,4
hike204,user5950,5
hike23,user5950,5
hike282,user5950,5
hike291,user5950,5
hike32,user5950,5
hike400,user5950,5
hike5,user5950,5
hike51,user5950,5
hike53,user5950,5
hike63,user5950,5
hike64,user5950,5
hike95,user5951,4
hike101,user5952,3
hike58,user5953,4
hike60,user5953,5
hike11,user5954,4
hike410,user5954,5
hike69,user5954,4
hike138,user5955,4
hike207,user5955,5
hike39,user5955,4
hike53,user5956,4
hike84,user5956,3
hike34,user5957,3
hike151,user5958,4
hike10,user5959,4
hike0,user596,3
hike182,user596,4
hike3,user596,5
hike137,user5960,4
hike71,user5960,3
hike93,user5960,4
hike216,user5961,4
hike55,user5961,5
hike197,user5962,4
hike44,user5962,4
hike52,user5963,4
hike130,user5964,5
hike129,user5965,5
hike279,user5965,5
hike32,user5966,5
hike143,user5967,5
hike205,user5967,5
hike23,user5967,4
hike56,user5967,4
hike211,user5968,3
hike279,user5969,4
hike5,user5969,4
hike55,user5969,5
hike8,user5969,5
hike163,user597,4
hike39,user597,4
hike204,user5970,5
hike5,user5970,5
hike174,user5971,5
hike23,user5972,4
hike267,user5973,5
hike1,user5974,5
hike353,user5975,5
hike0,user5976,4
hike106,user5976,3
hike132,user5976,4
hike328,user5976,3
hike348,user5977,4
hike438,user5978,4
hike6,user5979,5
hike64,user5979,4
hike98,user5979,4
hike164,user598,4
hike66,user598,3
hike136,user5980,4
hike177,user5980,2
hike29,user5980,4
hike397,user5980,4
hike84,user5980,4
hike74,user5981,4
hike15,user5982,5
hike95,user5983,4
hike14,user5984,4
hike257,user5984,5
hike108,user5985,5
hike158,user5985,4
hike122,user5986,4
hike19,user5986,2
hike235,user5986,4
hike37,user5986,5
hike72,user5986,3
hike48,user5987,5
hike410,user5988,5
hike16,user5989,5
hike111,user599,4
hike15,user5990,5
hike154,user5991,4
hike233,user5991,4
hike24,user5991,4
hike331,user5991,4
hike11,user5992,4
hike113,user5993,5
hike3,user5993,5
hike51,user5993,5
hike3,user5994,5
hike60,user5995,4
hike19,user5996,4
hike258,user5996,5
hike29,user5996,4
hike5,user5996,5
hike147,user5997,5
hike198,user5997,5
hike58,user5998,5
hike50,user5999,4
hike6,user5999,4
hike2,user6,3
hike85,user60,4
hike304,user600,3
hike250,user6000,5
hike362,user6001,4
hike114,user6002,5
hike6,user6003,5
hike32,user6004,4
hike9,user6005,4
hike400,user6006,3
hike4,user6007,5
hike60,user6008,5
hike25,user6009,5
hike26,user6009,4
hike318,user601,5
hike1,user6010,5
hike9,user6010,4
hike46,user6011,5
hike127,user6012,1
hike174,user6013,5
hike171,user6014,5
hike175,user6014,5
hike242,user6014,4
hike328,user6014,4
hike352,user6014,5
hike241,user6015,1
hike51,user6016,5
hike49,user6017,3
hike172,user6018,2
hike61,user6018,4
hike2,user6019,4
hike18,user602,1
hike9,user6020,4
hike405,user6021,3
hike163,user6022,5
hike127,user6023,4
hike190,user6023,3
hike248,user6023,4
hike298,user6023,5
hike303,user6023,3
hike323,user6023,4
hike357,user6023,4
hike399,user6023,5
hike412,user6023,3
hike18,user6024,5
hike89,user6024,4
hike24,user6025,5
hike389,user6026,5
hike90,user6027,4
hike18,user6028,4
hike391,user6029,4
hike431,user603,5
hike191,user6030,5
hike1,user6031,5
hike20,user6031,5
hike148,user6032,4
hike20,user6032,5
hike245,user6032,5
hike1,user6033,5
hike113,user6033,4
hike13,user6033,4
hike39,user6033,4
hike9,user6033,5
hike78,user6034,3
hike9,user6034,4
hike283,user6035,4
hike0,user6036,4
hike1,user6036,4
hike117,user6036,4
hike13,user6036,4
hike148,user6036,4
hike185,user6036,4
hike239,user6036,5
hike251,user6036,5
hike26,user6036,4
hike28,user6036,5
hike36,user6036,4
hike51,user6036,4
hike7,user6036,4
hike83,user6036,4
hike9,user6036,4
hike11,user6037,5
hike309,user6038,5
hike76,user6039,5
hike31,user604,4
hike138,user6040,4
hike77,user6040,5
hike11,user6041,4
hike111,user6041,4
hike175,user6041,4
hike238,user6041,4
hike3,user6041,4
hike319,user6041,5
hike49,user6041,5
hike5,user6041,4
hike68,user6041,5
hike96,user6042,4
hike170,user6043,5
hike155,user6044,4
hike2,user6045,4
hike6,user6045,4
hike16,user6046,5
hike55,user6047,5
hike39,user6048,4
hike7,user6048,5
hike40,user6049,5
hike43,user6049,5
hike373,user605,3
hike112,user6050,4
hike45,user6051,5
hike15,user6052,4
hike25,user6052,4
hike429,user6053,5
hike265,user6054,5
hike155,user6055,5
hike1,user6056,4
hike19,user6056,4
hike174,user6057,3
hike32,user6057,4
hike46,user6057,4
hike81,user6057,2
hike96,user6057,3
hike141,user6058,3
hike36,user6058,3
hike67,user6058,5
hike236,user6059,4
hike349,user6059,3
hike360,user6059,4
hike0,user606,5
hike104,user606,5
hike11,user606,5
hike163,user606,5
hike3,user6060,5
hike21,user6061,4
hike168,user6062,4
hike5,user6062,5
hike137,user6063,4
hike360,user6063,4
hike233,user6064,3
hike307,user6064,5
hike32,user6064,5
hike52,user6064,4
hike8,user6064,5
hike189,user6065,5
hike341,user6065,5
hike189,user6066,5
hike29,user6067,4
hike180,user6068,5
hike138,user6069,4
hike289,user6069,3
hike2,user607,5
hike221,user607,5
hike20,user6070,5
hike9,user6070,5
hike1,user6071,5
hike109,user6071,5
hike13,user6071,5
hike114,user6072,5
hike122,user6072,5
hike193,user6072,4
hike31,user6072,5
hike5,user6072,5
hike62,user6072,5
hike122,user6073,5
hike175,user6073,4
hike31,user6073,4
hike78,user6073,5
hike222,user6074,5
hike7,user6075,4
hike52,user6076,5
hike4,user6077,4
hike88,user6078,4
hike312,user6079,5
hike421,user608,5
hike11,user6080,5
hike9,user6081,0
hike1,user6082,5
hike1,user6083,4
hike132,user6083,4
hike186,user6083,4
hike50,user6083,4
hike164,user6084,4
hike0,user6085,4
hike143,user6085,5
hike244,user6085,3
hike10,user6086,5
hike115,user6086,5
hike157,user6086,4
hike16,user6086,5
hike17,user6086,4
hike262,user6086,5
hike3,user6086,5
hike303,user6086,4
hike399,user6086,5
hike44,user6086,5
hike5,user6086,5
hike90,user6086,5
hike94,user6086,4
hike4,user6087,5
hike57,user6087,5
hike3,user6088,4
hike4,user6089,5
hike21,user609,5
hike173,user6090,5
hike285,user6091,3
hike0,user6092,5
hike2,user6093,4
hike237,user6094,4
hike0,user6095,4
hike27,user6095,5
hike42,user6096,2
hike12,user6097,5
hike30,user6097,5
hike10,user6098,5
hike3,user6098,4
hike5,user6098,5
hike4,user6099,5
hike48,user6099,4
hike87,user6099,4
hike200,user61,5
hike32,user610,4
hike7,user610,4
hike166,user6100,4
hike340,user6100,4
hike38,user6101,4
hike13,user6102,5
hike144,user6103,4
hike85,user6103,4
hike5,user6104,4
hike0,user6105,4
hike15,user6105,4
hike6,user6105,4
hike62,user6105,5
hike83,user6105,5
hike9,user6105,4
hike38,user6106,5
hike252,user6107,5
hike65,user6108,4
hike1,user6109,4
hike199,user611,5
hike88,user611,5
hike310,user6110,5
hike61,user6110,4
hike69,user6110,4
hike163,user6111,4
hike251,user6111,4
hike27,user6111,5
hike421,user6111,4
hike70,user6111,4
hike96,user6111,5
hike237,user6112,4
hike85,user6113,4
hike100,user6114,5
hike238,user6115,5
hike350,user6115,4
hike171,user6116,4
hike267,user6117,4
hike6,user6118,5
hike189,user6119,5
hike114,user612,4
hike333,user612,5
hike27,user6120,5
hike11,user6121,4
hike112,user6121,5
hike119,user6121,3
hike148,user6121,4
hike298,user6121,5
hike302,user6121,5
hike31,user6121,4
hike58,user6121,4
hike62,user6121,5
hike92,user6121,3
hike45,user6122,5
hike204,user6123,5
hike237,user6124,5
hike10,user6125,4
hike251,user6126,5
hike196,user6127,5
hike117,user6128,4
hike350,user6129,5
hike173,user613,5
hike2,user6130,5
hike406,user6130,5
hike129,user6131,4
hike332,user6132,4
hike132,user6133,5
hike14,user6133,5
hike2,user6133,5
hike6,user6133,5
hike341,user6134,3
hike5,user6134,4
hike57,user6135,5
hike188,user6136,5
hike329,user6137,4
hike210,user6138,4
hike373,user6139,5
hike129,user614,5
hike52,user614,4
hike278,user6140,4
hike21,user6141,4
hike434,user6142,5
hike1,user6143,5
hike160,user6143,5
hike374,user6144,3
hike102,user6145,5
hike159,user6145,4
hike40,user6145,4
hike0,user6146,5
hike21,user6146,4
hike214,user6147,4
hike63,user6148,0
hike394,user6149,4
hike1,user615,5
hike13,user6150,4
hike6,user6150,4
hike102,user6151,5
hike127,user6151,5
hike159,user6151,4
hike24,user6151,5
hike62,user6151,5
hike94,user6151,4
hike13,user6152,1
hike183,user6153,3
hike98,user6154,4
hike229,user6155,4
hike5,user6156,5
hike124,user6157,5
hike92,user6158,5
hike1,user6159,3
hike81,user616,5
hike146,user6160,4
hike52,user6160,4
hike241,user6161,4
hike107,user6162,4
hike16,user6163,5
hike4,user6164,5
hike40,user6164,4
hike8,user6165,5
hike41,user6166,4
hike237,user6167,5
hike33,user6168,5
hike11,user6169,4
hike41,user6169,4
hike0,user617,4
hike173,user6170,4
hike156,user6171,4
hike235,user6172,4
hike437,user6173,4
hike246,user6174,5
hike19,user6175,3
hike148,user6176,3
hike22,user6176,4
hike256,user6176,4
hike3,user6176,4
hike37,user6176,4
hike383,user6176,4
hike60,user6176,5
hike78,user6176,4
hike83,user6176,4
hike85,user6176,4
hike9,user6176,3
hike42,user6177,4
hike350,user6178,4
hike384,user6178,5
hike24,user6179,5
hike122,user618,5
hike90,user6180,5
hike192,user6181,5
hike59,user6181,4
hike138,user6182,4
hike206,user6183,5
hike74,user6183,5
hike10,user6184,5
hike355,user6185,4
hike39,user6186,5
hike50,user6187,4
hike0,user6188,5
hike18,user6188,5
hike226,user6188,3
hike220,user6189,5
hike321,user619,4
hike50,user6190,5
hike6,user6190,4
hike11,user6191,4
hike222,user6192,5
hike194,user6193,4
hike127,user6194,4
hike3,user6194,5
hike13,user6195,4
hike49,user6195,4
hike441,user6196,4
hike0,user6197,4
hike145,user6198,4
hike147,user6198,3
hike35,user6198,4
hike4,user6198,5
hike45,user6198,5
hike86,user6198,5
hike2,user6199,5
hike2,user62,4
hike60,user620,4
hike215,user6200,4
hike22,user6200,4
hike295,user6200,4
hike1,user6201,5
hike23,user6202,5
hike247,user6203,4
hike96,user6203,3
hike274,user6204,4
hike19,user6205,4
hike24,user6206,5
hike32,user6206,4
hike247,user6207,4
hike430,user6208,4
hike3,user6209,5
hike272,user621,5
hike12,user6210,5
hike106,user6211,3
hike280,user6211,4
hike197,user6212,4
hike123,user6213,5
hike58,user6214,4
hike138,user6215,5
hike15,user6215,4
hike4,user6216,5
hike0,user6217,5
hike1,user6217,4
hike190,user6217,4
hike274,user6217,4
hike277,user6217,4
hike3,user6217,4
hike76,user6217,5
hike408,user6218,5
hike160,user6219,4
hike121,user622,4
hike353,user6220,5
hike5,user6221,5
hike132,user6222,5
hike186,user6222,4
hike373,user6222,3
hike15,user6223,4
hike77,user6223,5
hike64,user6224,4
hike145,user6225,5
hike245,user6226,4
hike45,user6226,4
hike30,user6227,4
hike35,user6227,3
hike407,user6228,5
hike5,user6229,5
hike8,user6229,5
hike130,user623,4
hike437,user6230,4
hike299,user6231,5
hike39,user6231,5
hike98,user6232,4
hike3,user6233,5
hike356,user6234,4
hike124,user6235,5
hike115,user6236,4
hike311,user6237,4
hike1,user6238,5
hike420,user6238,4
hike67,user6238,4
hike156,user6239,5
hike22,user6239,5
hike68,user6239,5
hike8,user624,5
hike317,user6240,4
hike14,user6241,4
hike22,user6241,5
hike18,user6242,4
hike273,user6242,4
hike36,user6242,5
hike9,user6242,4
hike186,user6243,4
hike103,user6244,5
hike275,user6244,5
hike203,user6245,4
hike8,user6246,5
hike259,user6247,5
hike1,user6248,5
hike102,user6249,4
hike213,user625,5
hike7,user6250,5
hike99,user6251,4
hike64,user6252,4
hike1,user6253,5
hike7,user6253,5
hike56,user6254,4
hike108,user6255,3
hike158,user6256,4
hike0,user6257,4
hike220,user6258,5
hike366,user6259,4
hike27,user626,5
hike206,user6260,4
hike167,user6261,5
hike264,user6261,3
hike347,user6261,4
hike350,user6261,4
hike73,user6261,5
hike292,user6262,4
hike47,user6262,4
hike251,user6263,3
hike232,user6264,5
hike40,user6264,5
hike70,user6264,1
hike8,user6264,5
hike118,user6265,4
hike18,user6265,3
hike22,user6265,4
hike31,user6265,4
hike32,user6265,5
hike354,user6265,5
hike51,user6265,5
hike336,user6266,5
hike108,user6267,3
hike172,user6267,4
hike18,user6267,4
hike208,user6267,4
hike379,user6267,3
hike230,user6268,1
hike290,user6269,3
hike15,user627,4
hike13,user6270,5
hike29,user6270,4
hike39,user6270,4
hike62,user6270,4
hike90,user6270,4
hike385,user6271,3
hike426,user6271,4
hike63,user6271,3
hike404,user6272,5
hike359,user6273,4
hike0,user6274,3
hike98,user6274,4
hike0,user6275,3
hike1,user6275,4
hike14,user6275,4
hike229,user6275,4
hike263,user6275,4
hike27,user6275,5
hike323,user6275,5
hike399,user6275,5
hike52,user6275,4
hike60,user6275,5
hike244,user6276,4
hike88,user6277,4
hike210,user6278,5
hike66,user6279,5
hike81,user6279,4
hike19,user628,4
hike181,user6280,4
hike21,user6281,4
hike248,user6281,5
hike297,user6281,5
hike298,user6281,5
hike5,user6281,5
hike68,user6281,5
hike296,user6282,4
hike4,user6282,5
hike98,user6282,3
hike86,user6283,4
hike132,user6284,4
hike7,user6284,4
hike0,user6285,4
hike1,user6286,4
hike17,user6287,5
hike194,user6288,4
hike22,user6288,4
hike317,user6288,4
hike85,user6288,4
hike173,user6289,4
hike57,user629,5
hike392,user6290,3
hike84,user6290,4
hike13,user6291,5
hike160,user6292,4
hike22,user6293,0
hike86,user6293,5
hike48,user6294,5
hike74,user6295,5
hike110,user6296,5
hike1,user6297,5
hike184,user6297,4
hike428,user6298,3
hike290,user6299,5
hike259,user63,5
hike173,user630,4
hike0,user6300,4
hike223,user6301,4
hike274,user6302,4
hike53,user6303,4
hike131,user6304,4
hike179,user6304,4
hike7,user6304,3
hike24,user6305,5
hike8,user6305,5
hike267,user6306,5
hike342,user6307,4
hike27,user6308,5
hike11,user6309,5
hike110,user6309,4
hike144,user6309,4
hike150,user6309,5
hike175,user6309,5
hike191,user6309,4
hike308,user6309,5
hike40,user6309,4
hike43,user6309,4
hike44,user631,5
hike248,user6310,4
hike298,user6310,5
hike5,user6311,5
hike283,user6312,5
hike5,user6312,5
hike27,user6313,5
hike30,user6313,4
hike35,user6313,4
hike285,user6314,5
hike75,user6315,3
hike222,user6316,5
hike31,user6316,5
hike32,user6316,5
hike378,user6316,5
hike47,user6316,5
hike51,user6316,5
hike62,user6316,5
hike8,user6316,5
hike148,user6317,4
hike295,user6318,4
hike25,user6319,4
hike105,user632,4
hike121,user632,5
hike180,user632,5
hike29,user632,4
hike296,user632,5
hike4,user632,5
hike57,user632,5
hike87,user632,5
hike355,user6320,5
hike431,user6320,5
hike79,user6320,5
hike93,user6321,4
hike219,user6322,5
hike375,user6323,5
hike10,user6324,4
hike159,user6324,3
hike325,user6325,4
hike130,user6326,4
hike44,user6327,4
hike1,user6328,3
hike7,user6328,4
hike88,user6329,4
hike108,user633,5
hike63,user633,5
hike297,user6330,5
hike16,user6331,5
hike3,user6331,5
hike426,user6332,5
hike58,user6333,4
hike190,user6334,3
hike39,user6334,3
hike189,user6335,5
hike296,user6336,4
hike41,user6337,5
hike111,user6338,5
hike96,user6339,5
hike8,user634,5
hike0,user6340,3
hike20,user6340,4
hike3,user6341,5
hike334,user6342,5
hike442,user6343,5
hike107,user6344,5
hike343,user6345,5
hike85,user6346,5
hike111,user6347,5
hike135,user6347,4
hike165,user6347,5
hike177,user6347,4
hike190,user6347,3
hike2,user6347,4
hike209,user6347,4
hike21,user6347,4
hike373,user6347,4
hike398,user6347,4
hike419,user6347,4
hike6,user6347,4
hike61,user6347,3
hike66,user6347,4
hike67,user6347,1
hike11,user6348,5
hike365,user6349,4
hike114,user635,5
hike11,user6350,5
hike407,user6351,4
hike5,user6351,5
hike97,user6351,5
hike10,user6352,4
hike287,user6352,2
hike74,user6352,4
hike36,user6353,4
hike112,user6354,4
hike148,user6354,3
hike242,user6354,4
hike31,user6354,3
hike322,user6354,4
hike352,user6354,4
hike366,user6354,3
hike434,user6354,4
hike130,user6355,4
hike336,user6355,4
hike162,user6356,5
hike10,user6357,5
hike90,user6357,4
hike26,user6358,5
hike128,user6359,5
hike3,user6359,5
hike40,user636,5
hike4,user6360,5
hike308,user6361,4
hike424,user6361,4
hike38,user6362,5
hike2,user6363,5
hike351,user6364,4
hike13,user6365,5
hike60,user6366,4
hike445,user6367,4
hike337,user6368,4
hike53,user6368,4
hike40,user6369,3
hike10,user637,3
hike12,user6370,5
hike15,user6371,4
hike20,user6372,4
hike241,user6372,5
hike3,user6372,5
hike285,user6373,4
hike330,user6373,5
hike1,user6374,4
hike184,user6374,3
hike4,user6374,4
hike86,user6374,4
hike14,user6375,4
hike7,user6376,5
hike327,user6377,5
hike1,user6378,4
hike7,user6378,4
hike0,user6379,3
hike29,user638,3
hike39,user638,3
hike10,user6380,4
hike153,user6380,4
hike7,user6381,4
hike9,user6381,1
hike125,user6382,5
hike0,user6383,4
hike105,user6384,4
hike15,user6385,5
hike22,user6386,3
hike185,user6387,5
hike19,user6388,3
hike86,user6388,4
hike15,user6389,5
hike250,user6389,4
hike425,user6389,5
hike5,user639,4
hike102,user6390,5
hike3,user6390,5
hike71,user6390,4
hike35,user6391,5
hike196,user6392,4
hike201,user6392,4
hike290,user6392,3
hike18,user6393,4
hike2,user6394,4
hike120,user6395,4
hike2,user6395,4
hike216,user6396,5
hike60,user6397,5
hike265,user6398,5
hike197,user6399,4
hike114,user64,5
hike6,user64,5
hike3,user640,5
hike238,user6400,5
hike4,user6400,5
hike24,user6401,4
hike93,user6401,5
hike102,user6402,5
hike16,user6402,5
hike3,user6402,3
hike273,user6403,5
hike379,user6403,5
hike16,user6404,5
hike121,user6405,4
hike1,user6406,4
hike13,user6406,4
hike0,user6407,4
hike79,user6408,4
hike90,user6409,5
hike105,user641,3
hike11,user641,5
hike184,user641,3
hike219,user641,3
hike3,user641,5
hike30,user641,5
hike57,user641,4
hike70,user641,5
hike23,user6410,5
hike314,user6410,5
hike404,user6410,5
hike7,user6410,5
hike38,user6411,5
hike3,user6412,4
hike220,user6413,4
hike2,user6414,4
hike2,user6415,5
hike252,user6416,5
hike15,user6417,4
hike385,user6418,5
hike96,user6419,4
hike421,user642,4
hike33,user6420,5
hike35,user6421,5
hike4,user6421,5
hike29,user6422,4
hike47,user6422,5
hike171,user6423,5
hike261,user6423,5
hike62,user6423,5
hike4,user6424,4
hike7,user6425,4
hike368,user6426,5
hike13,user6427,5
hike350,user6428,4
hike218,user6429,5
hike309,user643,3
hike153,user6430,5
hike5,user6431,5
hike322,user6432,5
hike385,user6432,5
hike13,user6433,5
hike5,user6434,5
hike22,user6435,4
hike60,user6435,5
hike59,user6436,3
hike22,user6437,4
hike390,user6438,5
hike205,user6439,5
hike303,user644,3
hike122,user6440,4
hike299,user6440,5
hike338,user6441,3
hike22,user6442,4
hike126,user6443,4
hike59,user6444,5
hike271,user6445,4
hike50,user6446,4
hike349,user6447,3
hike3,user6448,5
hike12,user6449,5
hike273,user6449,3
hike47,user6449,5
hike288,user645,4
hike203,user6450,5
hike12,user6451,4
hike196,user6451,4
hike28,user6451,4
hike8,user6451,4
hike96,user6451,4
hike148,user6452,5
hike170,user6452,4
hike29,user6452,5
hike32,user6452,5
hike78,user6452,5
hike20,user6453,4
hike58,user6453,5
hike173,user6454,5
hike243,user6454,5
hike275,user6454,5
hike350,user6454,5
hike171,user6455,4
hike25,user6456,5
hike117,user6457,4
hike21,user6457,5
hike29,user6457,4
hike83,user6457,5
hike9,user6457,4
hike59,user6458,4
hike2,user6459,5
hike283,user646,5
hike151,user6460,5
hike193,user6460,5
hike1,user6461,4
hike9,user6462,5
hike3,user6463,5
hike217,user6464,5
hike82,user6464,4
hike11,user6465,5
hike29,user6465,3
hike92,user6465,1
hike120,user6466,4
hike24,user6467,3
hike47,user6468,4
hike6,user6469,4
hike8,user647,5
hike12,user6470,5
hike36,user6471,3
hike15,user6472,5
hike50,user6473,4
hike32,user6474,5
hike4,user6475,5
hike97,user6475,4
hike16,user6476,5
hike3,user6476,5
hike27,user6477,5
hike58,user6477,5
hike1,user6478,5
hike52,user6479,3
hike69,user648,5
hike78,user648,5
hike10,user6480,4
hike10,user6481,5
hike336,user6482,4
hike11,user6483,5
hike192,user6483,5
hike203,user6483,5
hike234,user6483,4
hike47,user6483,5
hike1,user6484,4
hike17,user6484,2
hike206,user6484,3
hike28,user6484,4
hike29,user6484,3
hike49,user6484,5
hike72,user6484,4
hike83,user6484,5
hike148,user6485,4
hike15,user6486,5
hike2,user6486,5
hike5,user6487,4
hike33,user6488,5
hike37,user6488,5
hike435,user6489,4
hike355,user649,4
hike7,user6490,3
hike15,user6491,4
hike53,user6492,5
hike2,user6493,2
hike42,user6494,5
hike15,user6495,4
hike22,user6496,5
hike52,user6497,4
hike5,user6498,5
hike8,user6499,5
hike10,user65,4
hike115,user65,5
hike17,user65,4
hike62,user65,4
hike90,user65,4
hike1,user650,5
hike342,user6500,5
hike0,user6501,4
hike162,user6501,3
hike25,user6501,4
hike32,user6501,4
hike351,user6501,4
hike42,user6501,4
hike438,user6501,4
hike9,user6501,5
hike95,user6501,4
hike259,user6502,5
hike8,user6503,5
hike2,user6504,5
hike89,user6504,5
hike10,user6505,5
hike205,user6506,5
hike65,user6507,5
hike118,user6508,5
hike219,user6509,5
hike438,user6509,4
hike0,user651,2
hike11,user651,4
hike182,user651,3
hike22,user651,3
hike381,user651,3
hike24,user6510,4
hike260,user6511,5
hike200,user6512,4
hike408,user6513,5
hike9,user6514,4
hike62,user6515,5
hike9,user6515,5
hike64,user6516,4
hike68,user6517,5
hike0,user6518,3
hike107,user6519,4
hike158,user6519,2
hike26,user6519,4
hike29,user6519,3
hike36,user6519,5
hike70,user6519,5
hike73,user652,4
hike268,user6520,5
hike160,user6521,5
hike377,user6521,3
hike123,user6522,5
hike127,user6523,3
hike117,user6524,4
hike7,user6525,4
hike101,user6526,4
hike1,user6527,5
hike3,user6528,5
hike429,user6528,5
hike37,user6529,5
hike190,user653,4
hike32,user653,5
hike40,user6530,5
hike409,user6531,3
hike118,user6532,5
hike230,user6532,4
hike27,user6532,5
hike30,user6532,4
hike55,user6532,5
hike9,user6532,4
hike179,user6533,5
hike2,user6533,4
hike248,user6533,4
hike73,user6533,5
hike21,user6534,4
hike14,user6535,5
hike158,user6536,3
hike14,user6537,4
